year,species_code,length,males,females,unsexed
1999,10110,500,9850275,30316775,0
2001,10110,500,8890041,32799426,0
2003,10110,500,13894862,62535666,53629
2005,10110,500,7790461,45199253,40902
2007,10110,500,8052980,84638304,14178
2009,10110,500,7002260,57388890,0
2011,10110,500,8422042,57160197,0
2013,10110,500,8235564,44213399,0
2015,10110,500,16394471,54605746,0
2017,10110,500,2909707,26682646,0
2019,10110,500,2546590,31941798,0
2021,10110,500,2898725,40687679,0
1984,10110,510,815207,15990087,606889
1987,10110,510,758578,27366536,70201
1990,10110,510,1654052,38412903,0
1993,10110,510,2224543,52607329,0
1996,10110,510,5508848,52460092,0
1999,10110,510,4663677,31063644,0
2001,10110,510,5137842,31003666,0
2003,10110,510,13908542,75815109,0
2005,10110,510,5468877,41469813,0
2007,10110,510,3548734,72536506,28356
2009,10110,510,5054211,59729384,0
2011,10110,510,3676803,52140673,0
2013,10110,510,6749824,46171274,0
2015,10110,510,7691182,56240359,0
2017,10110,510,2061468,27279808,0
2019,10110,510,1669068,24249128,0
2021,10110,510,1682522,38559670,0
1984,10110,520,560992,17059358,698163
1987,10110,520,718000,26974287,46800
1990,10110,520,828151,39317782,136258
1993,10110,520,1605652,58496799,0
1996,10110,520,3060109,58422814,0
1999,10110,520,2292957,34432781,34901
2001,10110,520,2246658,32702491,0
2003,10110,520,5457210,85086876,107259
2005,10110,520,4331543,43962911,0
2007,10110,520,3645265,68360054,85069
2009,10110,520,3561875,72258005,0
2011,10110,520,2654615,56328035,0
2013,10110,520,1785569,36900171,0
2015,10110,520,4558969,61300530,0
2017,10110,520,270186,25352568,0
2019,10110,520,520066,22845768,0
2021,10110,520,821214,32891148,0
1984,10110,530,448929,12703527,461386
1987,10110,530,362709,23598949,46800
1990,10110,530,1102682,37186322,68129
1993,10110,530,768577,52507557,0
1996,10110,530,1573828,56250149,0
1999,10110,530,864124,38321199,0
2001,10110,530,1393288,29820066,0
2003,10110,530,4455045,83402648,0
2005,10110,530,1921705,40929447,40902
2007,10110,530,2668226,58443627,14178
2009,10110,530,1576985,70182472,0
2011,10110,530,1130521,58164226,0
2013,10110,530,1320540,37961994,0
2015,10110,530,2697379,55071056,0
2017,10110,530,328249,25586246,0
2019,10110,530,428183,17043984,0
2021,10110,530,683283,26368884,0
1984,10110,540,325479,10788247,469429
1987,10110,540,434814,18101597,46800
1990,10110,540,511076,37305739,0
1993,10110,540,370875,49337274,0
1996,10110,540,668081,56054363,0
1999,10110,540,664756,44281218,17450
2001,10110,540,931799,27017412,0
2003,10110,540,1467534,94518526,0
2005,10110,540,553226,40574464,40902
2007,10110,540,598623,53531813,0
2009,10110,540,1053726,66240590,0
2011,10110,540,727906,67647062,0
2013,10110,540,388450,36145518,0
2015,10110,540,551514,48154953,0
2017,10110,540,233306,22044662,0
2019,10110,540,385009,14300433,0
2021,10110,540,172720,22947765,0
1984,10110,550,595039,9985963,316151
1987,10110,550,579614,14302559,46800
1990,10110,550,289530,29495440,68129
1993,10110,550,370664,44113605,0
1996,10110,550,401734,45513532,0
1999,10110,550,262239,41186876,0
2001,10110,550,0,30124543,0
2003,10110,550,2483514,90030733,0
2005,10110,550,633070,38298501,0
2007,10110,550,479136,43029903,14178
2009,10110,550,882954,55950608,0
2011,10110,550,222060,46169072,0
2013,10110,550,540849,31972462,0
2015,10110,550,795724,41457962,0
2017,10110,550,170127,21640162,0
2019,10110,550,106626,11696344,0
2021,10110,550,96843,14976977,0
1984,10110,560,275625,9492913,175309
1987,10110,560,138837,12673265,0
1990,10110,560,136316,28929824,0
1993,10110,560,231234,37227940,0
1996,10110,560,190476,40848918,0
1999,10110,560,265386,40932859,17450
2001,10110,560,90453,33626328,0
2003,10110,560,364632,86674631,0
2005,10110,560,197506,38668192,0
2007,10110,560,309188,40657799,42534
2009,10110,560,503993,44169762,0
2011,10110,560,53245,50362412,0
2013,10110,560,349702,25137032,0
2015,10110,560,253759,34199154,0
2017,10110,560,86524,17330068,0
2019,10110,560,115625,9834780,0
2021,10110,560,8788,11424956,0
1984,10110,570,107511,8884319,82334
1987,10110,570,292005,8704589,0
1990,10110,570,189741,28168470,0
1993,10110,570,346385,28568900,0
1996,10110,570,240018,27960792,0
1999,10110,570,272940,31759300,52351
2001,10110,570,18722,27969057,0
2003,10110,570,356412,74715460,0
2005,10110,570,52364,37474103,0
2007,10110,570,66718,33119214,0
2009,10110,570,78521,28659701,0
2011,10110,570,46613,37093341,0
2013,10110,570,282510,23043329,0
2015,10110,570,272240,32150634,0
2017,10110,570,31955,13952971,0
2019,10110,570,161990,8465980,0
2021,10110,570,0,9344517,0
1984,10110,580,168237,8704029,112055
1987,10110,580,61140,6139434,0
1990,10110,580,29488,22318750,0
1993,10110,580,353543,21581611,0
1996,10110,580,374668,22481428,0
1999,10110,580,71700,29367510,17450
2001,10110,580,34965,27157030,0
2003,10110,580,197815,63574800,0
2005,10110,580,156052,28493540,0
2007,10110,580,59057,30441633,0
2009,10110,580,6656,26866779,0
2011,10110,580,175429,34057429,0
2013,10110,580,60321,16299467,0
2015,10110,580,55629,23415822,0
2017,10110,580,67869,13390394,0
2019,10110,580,0,9216946,0
2021,10110,580,55852,6923188,0
1984,10110,590,231366,7348337,58819
1987,10110,590,84255,6955176,0
1990,10110,590,27547,18525047,68129
1993,10110,590,180276,19472297,0
1996,10110,590,111838,17535491,0
1999,10110,590,265100,20173127,0
2001,10110,590,0,22269099,0
2003,10110,590,13905,49328444,0
2005,10110,590,54665,22858278,0
2007,10110,590,23740,21597837,0
2009,10110,590,52263,19240278,0
2011,10110,590,63507,22970141,0
2013,10110,590,12224,11763323,0
2015,10110,590,74086,18158826,0
2017,10110,590,0,10996489,0
2019,10110,590,65793,5592503,0
2021,10110,590,8788,6268609,0
1984,10110,600,75100,8006044,124080
1987,10110,600,88796,4917018,0
1990,10110,600,84956,20774615,68129
1993,10110,600,459972,14138653,0
1996,10110,600,107152,13101499,0
1999,10110,600,99643,14922689,0
2001,10110,600,0,16945374,0
2003,10110,600,24796,37041147,0
2005,10110,600,81782,20486169,0
2007,10110,600,11680,20128208,0
2009,10110,600,20395,15900924,0
2011,10110,600,12178,21202588,0
2013,10110,600,0,7842752,0
2015,10110,600,74086,11841810,0
2017,10110,600,44261,11439030,0
2019,10110,600,63699,6344657,0
2021,10110,600,8788,3674508,0
1984,10110,610,181495,7231576,126857
1987,10110,610,245540,4579744,0
1990,10110,610,115923,18861123,0
1993,10110,610,136808,10580706,0
1996,10110,610,59077,12158037,0
1999,10110,610,16006,11863163,17450
2001,10110,610,0,17023391,0
2003,10110,610,0,23360649,0
2005,10110,610,56810,14641978,0
2007,10110,610,98556,14813171,0
2009,10110,610,17196,11317853,0
2011,10110,610,0,14185322,0
2013,10110,610,53742,6179076,0
2015,10110,610,79874,8108964,0
2017,10110,610,0,8656839,0
2019,10110,610,127604,6175910,0
2021,10110,610,0,3815163,0
1984,10110,620,134915,7703554,140201
1987,10110,620,0,4920614,0
1990,10110,620,88531,15565507,0
1993,10110,620,40364,8380450,0
1996,10110,620,132498,8680532,0
1999,10110,620,15064,9889492,0
2001,10110,620,0,10790543,0
2003,10110,620,0,24330540,0
2005,10110,620,108331,12827402,0
2007,10110,620,11680,10207190,14178
2009,10110,620,18574,10894621,0
2011,10110,620,41149,11937062,0
2013,10110,620,0,3847987,0
2015,10110,620,0,5538966,0
2017,10110,620,0,7973974,0
2019,10110,620,17537,5590645,0
2021,10110,620,0,3150611,0
1984,10110,630,8087,7379666,60199
1987,10110,630,25855,4455004,0
1990,10110,630,8209,8838951,0
1993,10110,630,73260,7981251,0
1996,10110,630,140921,7270160,0
1999,10110,630,15183,7196785,0
2001,10110,630,0,8899141,0
2003,10110,630,0,15839953,53629
2005,10110,630,11635,9650216,0
2007,10110,630,11432,10918120,0
2009,10110,630,52141,5819805,0
2011,10110,630,0,6414486,0
2013,10110,630,0,2815927,0
2015,10110,630,0,4438955,0
2017,10110,630,0,6821503,0
2019,10110,630,75597,5263419,0
2021,10110,630,8788,2837971,0
1984,10110,640,241069,6674926,109924
1987,10110,640,45873,3974343,0
1990,10110,640,30270,7064887,0
1993,10110,640,131911,5269179,0
1996,10110,640,29203,6871491,0
1999,10110,640,0,6440585,0
2001,10110,640,0,6881237,0
2003,10110,640,37639,10406345,82582
2005,10110,640,0,7028974,0
2007,10110,640,12308,7042711,14178
2009,10110,640,0,6811660,0
2011,10110,640,0,6606449,0
2013,10110,640,16234,2105360,0
2015,10110,640,15130,2554411,0
2017,10110,640,32407,4309127,0
2019,10110,640,0,4570426,0
2021,10110,640,0,2880132,0
1984,10110,650,110589,6483920,75798
1987,10110,650,46839,5272110,0
1990,10110,650,16419,6448122,0
1993,10110,650,45937,5911208,0
1996,10110,650,21846,5429745,0
1999,10110,650,13284,5527082,17450
2001,10110,650,0,8160017,0
2003,10110,650,74388,10504513,0
2005,10110,650,0,6213144,0
2007,10110,650,11082,5327985,14178
2009,10110,650,12425,3808384,0
2011,10110,650,0,4050933,0
2013,10110,650,0,1324257,0
2015,10110,650,0,2458180,0
2017,10110,650,0,2994656,0
2019,10110,650,0,4300760,0
2021,10110,650,0,2177658,0
1984,10110,660,289765,7137926,108735
1987,10110,660,13949,4348611,0
1990,10110,660,8209,6759349,0
1993,10110,660,113795,4790543,0
1996,10110,660,28003,5489852,0
1999,10110,660,13284,4660262,0
2001,10110,660,0,6929241,0
2003,10110,660,115383,8823661,0
2005,10110,660,0,5384381,0
2007,10110,660,23390,4302869,0
2009,10110,660,101056,3403591,0
2011,10110,660,0,3984287,0
2013,10110,660,0,1306013,0
2015,10110,660,0,1740621,0
2017,10110,660,10445,3040257,0
2019,10110,660,0,3849850,0
2021,10110,660,0,2182789,0
1984,10110,670,53319,4581310,97091
1987,10110,670,66414,4678448,0
1990,10110,670,76997,5567613,0
1993,10110,670,74002,4637171,0
1996,10110,670,28003,4984241,0
1999,10110,670,17721,3972065,0
2001,10110,670,0,4842145,0
2003,10110,670,0,5824820,0
2005,10110,670,0,4845737,0
2007,10110,670,12308,3876778,0
2009,10110,670,0,2783348,0
2011,10110,670,0,2946427,0
2013,10110,670,0,704787,0
2015,10110,670,74086,990049,0
2017,10110,670,0,2552438,0
2019,10110,670,0,3731866,0
2021,10110,670,0,1899600,0
1984,10110,680,82326,4434410,67216
1987,10110,680,8295,5574493,0
1990,10110,680,37442,3997641,0
1993,10110,680,59403,3483751,0
1996,10110,680,129998,3186149,0
1999,10110,680,0,3543152,0
2001,10110,680,0,6123385,0
2003,10110,680,15884,4224286,0
2005,10110,680,64694,3823188,0
2007,10110,680,22164,3821485,14178
2009,10110,680,0,2219390,0
2011,10110,680,10538,3866633,0
2013,10110,680,16234,599773,0
2015,10110,680,0,1250476,0
2017,10110,680,0,1290417,0
2019,10110,680,0,2367953,0
2021,10110,680,31846,1665897,0
1984,10110,690,119611,3437120,50050
1987,10110,690,0,6082515,0
1990,10110,690,0,7868572,0
1993,10110,690,6209,3443794,0
1996,10110,690,0,3750535,0
1999,10110,690,11725,3300950,0
2001,10110,690,0,4925256,0
2003,10110,690,0,3456632,0
2005,10110,690,19583,2708629,0
2007,10110,690,0,2481106,0
2009,10110,690,0,2073783,0
2011,10110,690,0,1550239,0
2013,10110,690,0,799554,0
2015,10110,690,10799,1014400,0
2017,10110,690,0,815339,0
2019,10110,690,0,1248875,0
2021,10110,690,0,1351189,0
1984,10110,700,1946,2625770,43479
1987,10110,700,4090,4238055,0
1990,10110,700,0,6816485,0
1993,10110,700,7016,3023142,0
1996,10110,700,0,3439370,0
1999,10110,700,18320,2892824,0
2001,10110,700,0,6113505,0
2003,10110,700,0,4173335,0
2005,10110,700,39155,2476226,0
2007,10110,700,0,2092506,0
2009,10110,700,32265,1567754,0
2011,10110,700,19390,1302607,0
2013,10110,700,0,677660,0
2015,10110,700,0,639091,0
2017,10110,700,0,759772,0
2019,10110,700,0,841255,0
2021,10110,700,19867,1450102,0
1984,10110,710,5136,1008719,42892
1987,10110,710,36402,5099860,0
1990,10110,710,0,6160814,0
1993,10110,710,0,2444600,0
1996,10110,710,0,3480541,0
1999,10110,710,0,1951741,0
2001,10110,710,0,4038844,0
2003,10110,710,66767,3091868,0
2005,10110,710,39155,2447697,0
2007,10110,710,0,1650852,0
2009,10110,710,0,1003075,0
2011,10110,710,0,2073795,0
2013,10110,710,0,547249,0
2015,10110,710,0,527061,0
2017,10110,710,0,911241,0
2019,10110,710,0,622140,0
2021,10110,710,0,682209,0
1984,10110,720,35373,935328,27639
1987,10110,720,0,3832263,0
1990,10110,720,31104,4645356,0
1993,10110,720,19434,1571806,0
1996,10110,720,37264,2766632,0
1999,10110,720,0,1449352,0
2001,10110,720,0,3419945,0
2003,10110,720,0,3594979,0
2005,10110,720,0,1556712,0
2007,10110,720,0,1665092,0
2009,10110,720,16132,1158607,0
2011,10110,720,38964,1909019,0
2013,10110,720,0,736248,0
2015,10110,720,0,446122,0
2017,10110,720,0,593248,0
2019,10110,720,0,578077,0
2021,10110,720,0,698726,0
1984,10110,730,0,718252,24370
1987,10110,730,0,2669334,0
1990,10110,730,0,6377472,0
1993,10110,730,0,1464264,0
1996,10110,730,0,2835650,0
1999,10110,730,0,1147144,0
2001,10110,730,0,4247791,0
2003,10110,730,0,2377122,0
2005,10110,730,0,1617866,0
2007,10110,730,0,1449919,0
2009,10110,730,0,1480721,0
2011,10110,730,0,801146,0
2013,10110,730,0,408610,0
2015,10110,730,0,232594,0
2017,10110,730,0,141475,0
2019,10110,730,0,389509,0
2021,10110,730,0,410369,0
1984,10110,740,35373,412356,9534
1987,10110,740,0,1920873,0
1990,10110,740,0,7395452,0
1993,10110,740,0,1904810,0
1996,10110,740,0,3075959,0
1999,10110,740,0,847036,0
2001,10110,740,0,2628872,0
2003,10110,740,41971,3104524,0
2005,10110,740,0,1811112,0
2007,10110,740,0,904501,0
2009,10110,740,0,808479,0
2011,10110,740,0,1336441,0
2013,10110,740,0,604656,0
2015,10110,740,0,201810,0
2017,10110,740,0,91462,0
2019,10110,740,0,115712,0
2021,10110,740,0,134124,0
1984,10110,750,0,146644,28160
1987,10110,750,3147,1464632,0
1990,10110,750,0,4228591,0
1993,10110,750,0,978390,0
1996,10110,750,0,1725812,0
1999,10110,750,14655,1052027,0
2001,10110,750,0,1117873,0
2003,10110,750,0,1725159,0
2005,10110,750,0,1378144,0
2007,10110,750,0,2072455,0
2009,10110,750,0,579685,0
2011,10110,750,0,984795,0
2013,10110,750,0,670557,0
2015,10110,750,0,138212,0
2017,10110,750,0,82802,0
2019,10110,750,0,49886,0
2021,10110,750,0,207262,0
1984,10110,760,0,304183,25602
1987,10110,760,8056,1011907,0
1990,10110,760,0,6316852,0
1993,10110,760,0,1235709,0
1996,10110,760,0,1172246,0
1999,10110,760,0,887670,0
2001,10110,760,0,629849,0
2003,10110,760,0,1377436,0
2005,10110,760,0,601495,0
2007,10110,760,0,769283,0
2009,10110,760,0,406387,0
2011,10110,760,0,655043,0
2013,10110,760,0,202159,0
2015,10110,760,0,177638,0
2017,10110,760,0,280238,0
2019,10110,760,0,56773,0
2021,10110,760,0,225029,0
1984,10110,770,0,224670,2509
1987,10110,770,0,534090,0
1990,10110,770,0,4999451,0
1993,10110,770,0,806462,0
1996,10110,770,0,957316,0
1999,10110,770,0,963337,0
2001,10110,770,0,1347208,0
2003,10110,770,0,941510,0
2005,10110,770,0,1493061,0
2007,10110,770,0,1060597,0
2009,10110,770,0,622798,0
2011,10110,770,0,604628,0
2013,10110,770,0,187144,0
2015,10110,770,0,192950,0
2017,10110,770,0,282629,0
2019,10110,770,0,148274,0
2021,10110,770,0,79010,0
1984,10110,780,0,189526,4977
1987,10110,780,0,409644,0
1990,10110,780,0,2303203,0
1993,10110,780,0,680115,0
1996,10110,780,0,855858,0
1999,10110,780,0,677102,0
2001,10110,780,0,649768,0
2003,10110,780,16395,1328890,0
2005,10110,780,0,415328,0
2007,10110,780,0,1029052,0
2009,10110,780,0,267482,0
2011,10110,780,0,600378,0
2013,10110,780,0,87862,0
2015,10110,780,0,87682,0
2017,10110,780,0,139118,0
2019,10110,780,0,214711,0
2021,10110,780,0,145019,0
1984,10110,790,0,62086,0
1987,10110,790,0,231801,0
1990,10110,790,0,3332312,0
1993,10110,790,0,392900,0
1996,10110,790,0,551637,0
1999,10110,790,0,446117,0
2001,10110,790,0,408585,0
2003,10110,790,0,829730,0
2005,10110,790,0,387607,0
2007,10110,790,0,336939,0
2009,10110,790,0,255694,0
2011,10110,790,0,200497,0
2013,10110,790,0,113320,0
2015,10110,790,17992,96142,0
2017,10110,790,0,40695,0
2019,10110,790,0,0,0
2021,10110,790,0,70105,0
1984,10110,800,0,59424,0
1987,10110,800,0,77028,0
1990,10110,800,0,548108,0
1993,10110,800,0,604146,0
1996,10110,800,0,327978,0
1999,10110,800,0,471172,0
2001,10110,800,0,766009,0
2003,10110,800,0,1098064,0
2005,10110,800,0,359421,0
2007,10110,800,0,635539,0
2009,10110,800,0,207343,0
2011,10110,800,0,471690,0
2013,10110,800,0,74240,0
2015,10110,800,0,142166,0
2017,10110,800,0,46641,0
2019,10110,800,0,41652,0
2021,10110,800,0,34946,0
1984,10110,810,0,16072,0
1987,10110,810,0,131178,0
1990,10110,810,0,727654,0
1993,10110,810,0,476950,0
1996,10110,810,0,321536,0
1999,10110,810,0,158144,0
2001,10110,810,0,252172,0
2003,10110,810,0,556680,0
2005,10110,810,0,217705,0
2007,10110,810,0,708926,0
2009,10110,810,0,179301,0
2011,10110,810,0,126750,0
2013,10110,810,0,117363,0
2015,10110,810,0,0,0
2017,10110,810,0,129823,0
2019,10110,810,0,31162,0
2021,10110,810,0,0,0
1984,10110,820,0,19841,0
1987,10110,820,0,42662,0
1990,10110,820,0,20334,0
1993,10110,820,0,216345,0
1996,10110,820,0,200188,0
1999,10110,820,0,120179,0
2001,10110,820,0,93593,0
2003,10110,820,0,240668,0
2005,10110,820,0,124341,0
2007,10110,820,0,328864,0
2009,10110,820,0,33253,0
2011,10110,820,0,172143,0
2013,10110,820,0,86792,0
2015,10110,820,0,75048,0
2017,10110,820,0,0,0
2019,10110,820,0,17942,0
2021,10110,820,0,0,0
1984,10110,830,0,0,0
1987,10110,830,0,2921,0
1990,10110,830,0,0,0
1993,10110,830,0,123001,0
1996,10110,830,0,147600,0
1999,10110,830,0,76048,0
2001,10110,830,0,228896,0
2003,10110,830,0,236064,0
2005,10110,830,0,154857,0
2007,10110,830,0,84264,0
2009,10110,830,0,216498,0
2011,10110,830,0,36067,0
2013,10110,830,0,16666,0
2015,10110,830,0,0,0
2017,10110,830,0,0,0
2019,10110,830,0,57099,0
2021,10110,830,0,0,0
1984,10110,840,0,0,0
1987,10110,840,0,0,0
1990,10110,840,0,21654,0
1993,10110,840,0,52539,0
1996,10110,840,0,85534,0
1999,10110,840,0,55522,0
2001,10110,840,0,65551,0
2003,10110,840,0,52457,0
2005,10110,840,0,111284,0
2007,10110,840,0,97905,0
2009,10110,840,0,411961,0
2011,10110,840,0,91106,0
2013,10110,840,0,51285,0
2015,10110,840,0,11115,0
2017,10110,840,0,0,0
2019,10110,840,0,0,0
2021,10110,840,0,0,0
1984,10110,850,0,0,0
1987,10110,850,0,0,0
1990,10110,850,0,0,0
1993,10110,850,0,34044,0
1996,10110,850,0,60734,0
1999,10110,850,0,84872,0
2001,10110,850,0,8666,0
2003,10110,850,0,0,0
2005,10110,850,0,48221,0
2007,10110,850,0,8186,0
2009,10110,850,0,0,0
2011,10110,850,0,0,0
2013,10110,850,0,28045,0
2015,10110,850,0,8272,0
2017,10110,850,0,0,0
2019,10110,850,0,0,0
2021,10110,850,0,0,0
