species_code,stratum,hauljoin,vessel,cruise,sex,length,age,year
30060,61,-4564,94,200801,3,80,1,2008
30060,61,-4564,94,200801,3,170,4,2008
30060,61,-4564,94,200801,3,160,4,2008
30060,61,-4564,94,200801,2,370,12,2008
30060,61,-4564,94,200801,2,210,6,2008
30060,61,-4564,94,200801,2,330,12,2008
30060,61,-4564,94,200801,2,260,10,2008
30060,61,-4564,94,200801,2,320,11,2008
30060,61,-4564,94,200801,2,300,12,2008
30060,61,-4564,94,200801,2,360,13,2008
30060,61,-4564,94,200801,2,220,8,2008
30060,61,-4564,94,200801,2,340,12,2008
30060,61,-4564,94,200801,2,310,12,2008
30060,61,-4564,94,200801,2,390,21,2008
30060,61,-4564,94,200801,1,330,11,2008
30060,61,-4564,94,200801,1,350,15,2008
30060,61,-4564,94,200801,1,300,12,2008
30060,61,-4564,94,200801,1,360,17,2008
30060,61,-4564,94,200801,1,240,6,2008
30060,61,-4564,94,200801,1,320,13,2008
30060,61,-4564,94,200801,1,260,7,2008
30060,61,-4564,94,200801,1,340,12,2008
30060,61,-4564,94,200801,1,380,13,2008
30060,61,-4564,94,200801,1,310,11,2008
30060,61,-4564,94,200801,1,210,4,2008
30060,61,-4564,94,200801,1,270,8,2008
10115,64,-4566,94,200801,2,1000,23,2008
10115,64,-4566,94,200801,2,960,NA,2008
10115,62,-4568,94,200801,2,990,33,2008
10115,62,-4568,94,200801,2,890,29,2008
10115,62,-4568,94,200801,2,710,NA,2008
10115,62,-4568,94,200801,2,730,10,2008
10115,61,-4569,94,200801,2,810,14,2008
10115,61,-4569,94,200801,2,780,10,2008
30060,61,-4571,94,200801,2,370,26,2008
30060,61,-4571,94,200801,2,350,12,2008
30060,61,-4571,94,200801,1,380,25,2008
30060,61,-4571,94,200801,1,370,21,2008
10115,61,-4571,94,200801,1,470,7,2008
10115,61,-4571,94,200801,1,570,9,2008
10115,61,-4571,94,200801,1,760,26,2008
10115,61,-4571,94,200801,1,570,9,2008
10115,61,-4571,94,200801,1,660,12,2008
10115,61,-4571,94,200801,1,550,10,2008
10115,61,-4571,94,200801,2,530,6,2008
10115,61,-4571,94,200801,2,700,11,2008
10115,61,-4571,94,200801,2,930,16,2008
10115,62,-4572,94,200801,2,1000,32,2008
10115,62,-4572,94,200801,2,900,28,2008
10115,62,-4572,94,200801,2,910,25,2008
10115,62,-4573,94,200801,1,690,11,2008
10115,62,-4573,94,200801,1,810,33,2008
10115,62,-4573,94,200801,1,660,26,2008
10115,62,-4573,94,200801,1,500,8,2008
10115,62,-4573,94,200801,2,790,15,2008
10115,62,-4573,94,200801,2,850,14,2008
10115,62,-4573,94,200801,2,700,9,2008
10115,62,-4573,94,200801,2,870,13,2008
10115,62,-4573,94,200801,2,690,9,2008
10115,61,-4574,94,200801,2,800,14,2008
10115,63,-4577,94,200801,1,760,15,2008
10115,62,-4575,94,200801,2,970,29,2008
10115,62,-4575,94,200801,2,860,24,2008
10115,62,-4575,94,200801,2,830,18,2008
10115,62,-4575,94,200801,2,560,8,2008
10115,62,-4575,94,200801,2,1030,NA,2008
30060,61,-4578,94,200801,1,350,13,2008
10115,61,-4578,94,200801,1,780,20,2008
10115,61,-4578,94,200801,1,770,29,2008
10115,61,-4578,94,200801,2,670,11,2008
30060,61,-4580,94,200801,2,240,6,2008
10115,64,-4581,94,200801,2,850,14,2008
10115,63,-4582,94,200801,2,930,22,2008
10115,63,-4582,94,200801,2,950,30,2008
10115,52,-4583,94,200801,1,690,30,2008
10115,52,-4583,94,200801,1,680,29,2008
10115,52,-4583,94,200801,1,660,12,2008
10115,52,-4583,94,200801,1,770,20,2008
10115,52,-4583,94,200801,1,670,29,2008
10115,52,-4583,94,200801,1,610,10,2008
10115,52,-4583,94,200801,1,750,18,2008
10115,52,-4583,94,200801,1,720,26,2008
10115,54,-4584,94,200801,2,940,36,2008
30060,51,-4586,94,200801,1,380,13,2008
30060,51,-4586,94,200801,1,340,11,2008
30060,51,-4586,94,200801,1,370,12,2008
30060,51,-4586,94,200801,1,360,13,2008
30060,51,-4586,94,200801,1,330,11,2008
30060,51,-4586,94,200801,2,360,12,2008
30060,51,-4586,94,200801,2,440,60,2008
30060,51,-4586,94,200801,2,450,77,2008
30060,51,-4586,94,200801,2,380,12,2008
30060,51,-4586,94,200801,2,400,18,2008
30060,41,-4588,94,200801,1,370,27,2008
30060,41,-4588,94,200801,1,350,14,2008
30060,41,-4588,94,200801,1,390,24,2008
30060,41,-4588,94,200801,1,340,13,2008
30060,41,-4588,94,200801,1,310,10,2008
30060,41,-4588,94,200801,1,400,30,2008
30060,41,-4588,94,200801,1,320,13,2008
30060,41,-4588,94,200801,1,330,13,2008
30060,41,-4588,94,200801,1,360,14,2008
30060,41,-4588,94,200801,1,380,22,2008
30060,41,-4588,94,200801,1,280,10,2008
30060,41,-4588,94,200801,1,290,10,2008
30060,41,-4588,94,200801,1,300,10,2008
30060,41,-4588,94,200801,1,420,54,2008
30060,41,-4588,94,200801,2,420,23,2008
30060,41,-4588,94,200801,2,390,24,2008
30060,41,-4588,94,200801,2,410,22,2008
30060,41,-4588,94,200801,2,400,19,2008
30060,41,-4588,94,200801,2,380,17,2008
30060,41,-4588,94,200801,2,350,15,2008
30060,41,-4588,94,200801,2,370,18,2008
30060,41,-4588,94,200801,2,440,27,2008
30060,41,-4588,94,200801,2,360,12,2008
30060,41,-4588,94,200801,2,340,12,2008
30060,41,-4588,94,200801,2,430,30,2008
30060,41,-4588,94,200801,2,320,9,2008
30060,41,-4588,94,200801,2,310,10,2008
10115,41,-4588,94,200801,1,740,28,2008
30060,41,-4589,94,200801,2,440,29,2008
30060,41,-4589,94,200801,2,330,12,2008
30060,41,-4589,94,200801,2,450,27,2008
30060,41,-4589,94,200801,2,390,19,2008
30060,41,-4589,94,200801,2,400,23,2008
30060,41,-4589,94,200801,2,350,12,2008
30060,41,-4589,94,200801,2,420,30,2008
30060,41,-4589,94,200801,2,370,26,2008
30060,41,-4589,94,200801,2,380,18,2008
30060,41,-4589,94,200801,2,340,8,2008
30060,41,-4589,94,200801,2,360,12,2008
30060,41,-4589,94,200801,2,320,11,2008
30060,41,-4589,94,200801,2,410,26,2008
30060,41,-4589,94,200801,1,360,17,2008
30060,41,-4589,94,200801,1,350,13,2008
30060,41,-4589,94,200801,1,340,15,2008
30060,41,-4589,94,200801,1,380,24,2008
30060,41,-4589,94,200801,1,410,31,2008
30060,41,-4589,94,200801,1,370,23,2008
30060,41,-4589,94,200801,1,400,26,2008
30060,41,-4589,94,200801,1,390,24,2008
10115,41,-4589,94,200801,2,860,NA,2008
10115,15,-4592,94,200801,2,790,18,2008
10115,15,-4592,94,200801,2,850,25,2008
30060,41,-4590,94,200801,1,370,19,2008
30060,41,-4590,94,200801,1,390,19,2008
30060,41,-4590,94,200801,1,410,70,2008
30060,41,-4590,94,200801,1,400,66,2008
30060,41,-4590,94,200801,1,320,12,2008
30060,41,-4590,94,200801,1,350,19,2008
30060,41,-4590,94,200801,2,370,23,2008
30060,41,-4590,94,200801,2,440,67,2008
30060,41,-4590,94,200801,2,400,19,2008
30060,41,-4590,94,200801,2,450,63,2008
10115,41,-4590,94,200801,1,700,19,2008
10115,41,-4590,94,200801,1,650,13,2008
10115,41,-4590,94,200801,1,720,14,2008
10115,43,-4591,94,200801,1,770,28,2008
10115,43,-4591,94,200801,2,880,20,2008
10115,43,-4591,94,200801,2,1050,29,2008
10115,43,-4591,94,200801,2,960,23,2008
10115,13,-4593,94,200801,1,630,12,2008
10115,14,-4594,94,200801,1,690,23,2008
10115,12,-4595,94,200801,1,580,11,2008
10115,24,-4596,94,200801,1,650,30,2008
10115,24,-4596,94,200801,2,850,20,2008
10115,24,-4596,94,200801,2,890,26,2008
10115,23,-4597,94,200801,2,630,11,2008
30060,32,-4601,94,200801,1,390,28,2008
30060,32,-4601,94,200801,1,360,19,2008
10115,33,-4599,94,200801,2,590,8,2008
10115,33,-4599,94,200801,2,910,24,2008
10115,33,-4599,94,200801,2,980,24,2008
10115,33,-4599,94,200801,2,940,30,2008
10115,34,-4600,94,200801,2,950,21,2008
10115,34,-4600,94,200801,2,930,22,2008
10115,34,-4600,94,200801,2,1030,28,2008
30060,31,-4605,94,200801,1,430,59,2008
30060,31,-4605,94,200801,1,420,72,2008
30060,31,-4605,94,200801,1,380,19,2008
30060,31,-4605,94,200801,1,370,18,2008
30060,31,-4605,94,200801,1,400,39,2008
30060,31,-4605,94,200801,1,410,48,2008
30060,31,-4605,94,200801,2,430,59,2008
30060,31,-4605,94,200801,2,440,28,2008
30060,31,-4605,94,200801,2,380,33,2008
30060,31,-4605,94,200801,2,420,59,2008
30060,31,-4605,94,200801,2,360,19,2008
30060,31,-4605,94,200801,2,460,72,2008
30060,31,-4605,94,200801,2,410,23,2008
30060,31,-4605,94,200801,2,350,14,2008
30060,31,-4605,94,200801,2,450,65,2008
30060,31,-4605,94,200801,2,480,69,2008
30060,31,-4605,94,200801,2,390,21,2008
30060,31,-4605,94,200801,2,400,19,2008
10115,33,-4606,94,200801,2,1020,28,2008
10115,33,-4606,94,200801,2,900,15,2008
10115,33,-4606,94,200801,1,790,20,2008
30060,41,-4608,94,200801,2,390,28,2008
30060,41,-4608,94,200801,1,360,15,2008
10115,41,-4608,94,200801,1,640,17,2008
10115,41,-4608,94,200801,1,700,18,2008
10115,41,-4608,94,200801,1,740,18,2008
10115,41,-4608,94,200801,1,820,NA,2008
10115,41,-4608,94,200801,1,680,19,2008
10115,42,-4610,94,200801,1,670,9,2008
10115,42,-4610,94,200801,2,1020,23,2008
10115,42,-4610,94,200801,2,990,20,2008
10115,42,-4610,94,200801,2,1010,30,2008
10115,43,-4611,94,200801,2,940,23,2008
10115,52,-4612,94,200801,1,610,12,2008
10115,52,-4612,94,200801,1,520,7,2008
10115,52,-4612,94,200801,1,570,10,2008
10115,52,-4612,94,200801,1,530,8,2008
10115,52,-4612,94,200801,1,550,8,2008
10115,52,-4612,94,200801,1,540,8,2008
10115,52,-4612,94,200801,2,640,9,2008
10115,52,-4612,94,200801,2,990,33,2008
10115,52,-4612,94,200801,2,660,12,2008
10115,52,-4612,94,200801,2,570,8,2008
10115,52,-4612,94,200801,2,650,11,2008
10115,52,-4612,94,200801,2,530,NA,2008
10115,52,-4612,94,200801,2,600,8,2008
10115,52,-4612,94,200801,2,950,29,2008
10115,52,-4612,94,200801,2,710,14,2008
10115,52,-4612,94,200801,2,680,10,2008
10115,53,-4614,94,200801,2,680,10,2008
10115,53,-4614,94,200801,2,920,35,2008
10115,42,-4615,94,200801,2,960,21,2008
10115,42,-4615,94,200801,2,750,10,2008
10115,32,-4619,94,200801,1,710,25,2008
10115,33,-4620,94,200801,1,550,7,2008
10115,33,-4620,94,200801,2,960,21,2008
10115,32,-4622,94,200801,1,710,24,2008
30060,32,-4622,94,200801,2,440,57,2008
30060,32,-4622,94,200801,1,410,58,2008
30060,32,-4622,94,200801,1,400,53,2008
10115,33,-4623,94,200801,2,620,9,2008
30060,31,-4625,94,200801,1,390,31,2008
30060,31,-4625,94,200801,1,370,21,2008
30060,31,-4625,94,200801,1,380,25,2008
30060,31,-4625,94,200801,1,420,61,2008
30060,31,-4625,94,200801,1,360,19,2008
30060,31,-4625,94,200801,2,450,41,2008
30060,31,-4625,94,200801,2,400,82,2008
30060,31,-4625,94,200801,2,420,79,2008
30060,31,-4625,94,200801,2,430,65,2008
30060,31,-4625,94,200801,2,340,9,2008
10115,33,-4626,94,200801,2,820,13,2008
10115,33,-4626,94,200801,1,570,9,2008
30060,31,-4627,94,200801,2,410,19,2008
30060,31,-4627,94,200801,2,370,19,2008
30060,31,-4627,94,200801,2,410,19,2008
30060,31,-4627,94,200801,2,420,19,2008
30060,31,-4627,94,200801,2,380,17,2008
30060,31,-4627,94,200801,2,430,24,2008
30060,31,-4627,94,200801,2,390,18,2008
30060,31,-4627,94,200801,2,400,19,2008
30060,31,-4627,94,200801,1,400,18,2008
30060,31,-4627,94,200801,1,390,22,2008
30060,31,-4627,94,200801,1,350,18,2008
30060,31,-4627,94,200801,1,360,20,2008
30060,31,-4627,94,200801,1,380,20,2008
30060,31,-4627,94,200801,1,330,14,2008
30060,31,-4627,94,200801,1,370,65,2008
30060,31,-4627,94,200801,1,410,58,2008
10115,34,-4629,94,200801,1,540,11,2008
10115,34,-4629,94,200801,1,640,7,2008
30060,31,-4630,94,200801,2,450,76,2008
30060,31,-4630,94,200801,2,460,70,2008
30060,31,-4630,94,200801,2,470,57,2008
30060,31,-4630,94,200801,2,440,75,2008
30060,31,-4630,94,200801,1,420,70,2008
30060,31,-4630,94,200801,1,430,105,2008
30060,31,-4630,94,200801,1,470,66,2008
10115,34,-4631,94,200801,2,940,34,2008
10115,34,-4631,94,200801,1,730,33,2008
10115,32,-4633,94,200801,1,730,NA,2008
10115,32,-4633,94,200801,1,700,31,2008
10115,32,-4633,94,200801,1,670,31,2008
10115,32,-4633,94,200801,2,1000,NA,2008
10115,32,-4633,94,200801,2,960,35,2008
10115,32,-4633,94,200801,2,930,24,2008
30060,31,-4635,94,200801,2,320,8,2008
30060,31,-4635,94,200801,2,380,18,2008
30060,31,-4635,94,200801,2,410,21,2008
30060,31,-4635,94,200801,1,330,10,2008
30060,31,-4635,94,200801,1,410,39,2008
30060,31,-4635,94,200801,1,340,14,2008
10115,23,-4638,94,200801,1,680,23,2008
10115,23,-4638,94,200801,1,660,36,2008
10115,23,-4638,94,200801,1,620,NA,2008
10115,23,-4638,94,200801,1,720,22,2008
10115,23,-4638,94,200801,1,610,10,2008
10115,22,-4636,94,200801,1,710,NA,2008
10115,22,-4636,94,200801,1,690,27,2008
10115,22,-4636,94,200801,1,720,37,2008
10115,25,-4637,94,200801,2,810,NA,2008
30060,21,-4639,94,200801,1,450,29,2008
30060,21,-4639,94,200801,1,440,31,2008
30060,21,-4639,94,200801,1,430,28,2008
30060,21,-4639,94,200801,1,460,40,2008
30060,21,-4639,94,200801,2,490,32,2008
30060,21,-4639,94,200801,2,470,25,2008
30060,21,-4639,94,200801,2,480,24,2008
30060,21,-4639,94,200801,2,340,9,2008
10115,13,-4640,94,200801,1,540,8,2008
10115,14,-4641,94,200801,2,800,22,2008
10115,11,-4644,94,200801,2,670,32,2008
10115,12,-4651,94,200801,2,990,21,2008
10115,12,-4655,94,200801,2,930,25,2008
10115,12,-4665,94,200801,2,960,29,2008
10115,12,-4665,94,200801,2,930,23,2008
10110,11,-8725,94,201201,2,450,7,2012
10110,11,-8725,94,201201,2,500,8,2012
10110,11,-8725,94,201201,2,440,7,2012
10110,11,-8725,94,201201,2,460,6,2012
10110,11,-8725,94,201201,2,510,8,2012
10110,11,-8725,94,201201,2,410,6,2012
10110,11,-8725,94,201201,2,570,13,2012
10110,11,-8725,94,201201,2,490,8,2012
10110,11,-8725,94,201201,2,470,9,2012
10110,11,-8725,94,201201,2,430,6,2012
10110,11,-8725,94,201201,2,420,7,2012
10110,11,-8725,94,201201,2,480,7,2012
10110,11,-8725,94,201201,1,420,6,2012
10112,11,-8725,94,201201,1,500,9,2012
10112,11,-8725,94,201201,1,390,7,2012
10112,11,-8725,94,201201,1,300,6,2012
10112,11,-8725,94,201201,1,260,4,2012
10112,11,-8725,94,201201,2,470,10,2012
10110,11,-8725,94,201201,1,440,8,2012
30060,11,-8725,94,201201,2,410,16,2012
30060,11,-8725,94,201201,2,300,7,2012
30060,11,-8725,94,201201,2,390,12,2012
30060,11,-8725,94,201201,2,350,9,2012
30060,11,-8725,94,201201,2,280,5,2012
30060,11,-8725,94,201201,2,240,7,2012
30060,11,-8725,94,201201,1,370,12,2012
30060,11,-8725,94,201201,1,360,9,2012
30060,11,-8725,94,201201,1,390,20,2012
30060,11,-8725,94,201201,1,270,10,2012
30060,11,-8726,94,201201,1,380,12,2012
30060,11,-8726,94,201201,2,370,12,2012
30060,11,-8726,94,201201,2,330,9,2012
30060,11,-8726,94,201201,1,340,10,2012
10110,11,-8726,94,201201,1,490,13,2012
10110,11,-8726,94,201201,1,400,6,2012
10110,11,-8726,94,201201,2,670,14,2012
10110,11,-8726,94,201201,2,380,5,2012
10110,11,-8726,94,201201,2,240,3,2012
10110,11,-8726,94,201201,2,520,8,2012
10110,11,-8726,94,201201,2,400,7,2012
10110,11,-8726,94,201201,2,560,13,2012
10112,11,-8726,94,201201,1,400,8,2012
10112,11,-8726,94,201201,1,320,6,2012
10112,11,-8726,94,201201,1,280,4,2012
10112,11,-8726,94,201201,2,290,4,2012
10110,11,-8726,94,201201,1,470,11,2012
10110,11,-8726,94,201201,1,480,11,2012
10110,11,-8726,94,201201,1,390,6,2012
10112,11,-8727,94,201201,1,460,9,2012
10112,11,-8727,94,201201,1,380,7,2012
10112,11,-8727,94,201201,1,360,6,2012
10112,11,-8727,94,201201,2,380,6,2012
10112,11,-8727,94,201201,2,410,8,2012
10112,11,-8727,94,201201,2,450,9,2012
30060,11,-8727,94,201201,1,400,19,2012
30060,11,-8727,94,201201,1,410,22,2012
30060,11,-8727,94,201201,1,330,9,2012
30060,11,-8727,94,201201,1,350,13,2012
30060,11,-8727,94,201201,2,430,14,2012
30060,11,-8727,94,201201,2,380,13,2012
30060,11,-8727,94,201201,2,400,12,2012
10110,11,-8727,94,201201,2,540,9,2012
10110,11,-8727,94,201201,2,530,7,2012
10110,11,-8727,94,201201,2,340,5,2012
10110,11,-8727,94,201201,2,580,14,2012
10110,11,-8727,94,201201,2,590,9,2012
10110,11,-8727,94,201201,1,300,3,2012
10110,11,-8727,94,201201,1,460,8,2012
10110,11,-8727,94,201201,1,330,4,2012
10110,11,-8727,94,201201,1,410,7,2012
10110,11,-8727,94,201201,1,450,8,2012
10110,11,-8727,94,201201,1,370,7,2012
10110,11,-8727,94,201201,1,360,5,2012
10110,11,-8727,94,201201,1,280,4,2012
10110,11,-8728,94,201201,1,380,7,2012
10110,11,-8728,94,201201,2,550,7,2012
10110,11,-8728,94,201201,2,360,4,2012
10110,11,-8728,94,201201,2,370,6,2012
10110,11,-8728,94,201201,2,320,4,2012
10110,11,-8728,94,201201,2,390,5,2012
30060,11,-8728,94,201201,2,360,14,2012
30060,11,-8728,94,201201,2,420,35,2012
30060,11,-8728,94,201201,2,340,14,2012
10110,11,-8728,94,201201,1,430,6,2012
10110,11,-8728,94,201201,1,500,12,2012
10112,13,-8729,94,201201,1,490,10,2012
10112,13,-8729,94,201201,1,530,25,2012
10112,13,-8729,94,201201,1,510,9,2012
10112,13,-8729,94,201201,1,540,22,2012
10112,13,-8729,94,201201,1,520,8,2012
10112,13,-8729,94,201201,1,530,9,2012
10112,13,-8729,94,201201,1,480,9,2012
10112,13,-8729,94,201201,2,550,12,2012
10112,13,-8729,94,201201,2,420,6,2012
10112,13,-8729,94,201201,2,650,12,2012
10112,13,-8729,94,201201,2,560,10,2012
10112,13,-8729,94,201201,2,780,24,2012
10112,13,-8729,94,201201,2,520,8,2012
10112,13,-8729,94,201201,2,770,18,2012
10112,13,-8729,94,201201,2,720,17,2012
10112,13,-8729,94,201201,2,580,14,2012
10112,13,-8729,94,201201,2,640,21,2012
10112,13,-8729,94,201201,2,500,10,2012
10112,13,-8729,94,201201,2,610,13,2012
10115,13,-8729,94,201201,2,680,NA,2012
10115,13,-8729,94,201201,2,650,9,2012
10112,12,-8730,94,201201,2,540,10,2012
10112,12,-8730,94,201201,2,510,9,2012
10112,12,-8730,94,201201,2,760,28,2012
10112,12,-8730,94,201201,2,480,10,2012
10112,12,-8730,94,201201,2,530,9,2012
10112,12,-8730,94,201201,2,590,11,2012
10112,12,-8730,94,201201,2,800,25,2012
10112,12,-8730,94,201201,2,730,18,2012
10112,12,-8730,94,201201,2,810,29,2012
10112,12,-8730,94,201201,1,560,21,2012
10112,12,-8730,94,201201,1,550,16,2012
10112,12,-8730,94,201201,1,470,6,2012
10115,12,-8730,94,201201,2,860,14,2012
10115,12,-8730,94,201201,2,830,NA,2012
10115,12,-8730,94,201201,1,710,32,2012
10115,12,-8730,94,201201,1,630,11,2012
10115,12,-8730,94,201201,1,720,20,2012
10115,12,-8730,94,201201,1,680,12,2012
10115,14,-8731,94,201201,1,730,12,2012
10115,14,-8731,94,201201,2,880,27,2012
10115,14,-8731,94,201201,2,840,13,2012
10115,14,-8731,94,201201,2,920,16,2012
10115,14,-8731,94,201201,2,740,11,2012
10115,14,-8731,94,201201,2,750,17,2012
10112,12,-8732,94,201201,2,700,13,2012
10112,12,-8732,94,201201,2,490,11,2012
10115,12,-8733,94,201201,1,660,17,2012
10115,12,-8733,94,201201,1,690,27,2012
10115,12,-8733,94,201201,1,620,12,2012
10115,12,-8733,94,201201,1,640,9,2012
10115,12,-8733,94,201201,2,960,23,2012
10110,12,-8734,94,201201,1,510,11,2012
10110,12,-8734,94,201201,2,640,15,2012
10110,12,-8734,94,201201,2,630,10,2012
10112,12,-8734,94,201201,2,820,27,2012
10112,12,-8734,94,201201,2,750,15,2012
10112,12,-8734,94,201201,2,570,9,2012
10112,12,-8734,94,201201,2,460,8,2012
10112,12,-8734,94,201201,1,570,19,2012
10112,12,-8734,94,201201,1,430,6,2012
10112,12,-8734,94,201201,1,440,8,2012
10112,12,-8734,94,201201,1,580,24,2012
10115,12,-8734,94,201201,1,670,NA,2012
10115,12,-8734,94,201201,1,700,21,2012
10112,12,-8735,94,201201,2,430,8,2012
10112,12,-8735,94,201201,1,420,6,2012
10112,12,-8735,94,201201,1,350,6,2012
10110,12,-8735,94,201201,2,710,13,2012
10112,25,-8737,94,201201,2,760,27,2012
10115,25,-8737,94,201201,2,810,21,2012
10115,23,-8738,94,201201,1,680,30,2012
10115,23,-8738,94,201201,1,640,32,2012
10115,23,-8738,94,201201,1,730,30,2012
10115,23,-8738,94,201201,1,710,22,2012
10115,23,-8738,94,201201,1,670,18,2012
10115,23,-8738,94,201201,1,770,28,2012
10112,23,-8738,94,201201,1,580,24,2012
10112,23,-8738,94,201201,1,500,15,2012
10112,23,-8738,94,201201,1,530,21,2012
10112,23,-8738,94,201201,1,520,20,2012
10112,23,-8738,94,201201,1,620,28,2012
10112,23,-8738,94,201201,1,470,10,2012
10112,23,-8738,94,201201,1,570,28,2012
10112,23,-8738,94,201201,1,430,11,2012
10112,23,-8738,94,201201,1,610,28,2012
10112,23,-8738,94,201201,1,450,9,2012
10112,23,-8738,94,201201,1,550,28,2012
10112,23,-8738,94,201201,1,490,8,2012
10112,23,-8738,94,201201,1,540,21,2012
10112,23,-8738,94,201201,1,480,13,2012
10112,23,-8738,94,201201,1,560,23,2012
10112,23,-8738,94,201201,2,540,10,2012
10112,23,-8738,94,201201,2,550,12,2012
10112,23,-8738,94,201201,2,480,8,2012
10112,23,-8738,94,201201,2,530,10,2012
10110,23,-8738,94,201201,2,630,10,2012
10110,23,-8738,94,201201,2,530,7,2012
30060,21,-8739,94,201201,1,400,21,2012
30060,21,-8739,94,201201,1,430,25,2012
30060,21,-8739,94,201201,1,440,27,2012
30060,21,-8739,94,201201,1,410,38,2012
30060,21,-8739,94,201201,1,390,21,2012
30060,21,-8739,94,201201,1,360,10,2012
30060,21,-8739,94,201201,1,420,20,2012
30060,21,-8739,94,201201,1,470,31,2012
30060,21,-8739,94,201201,1,370,10,2012
30060,21,-8739,94,201201,1,350,11,2012
30060,21,-8739,94,201201,2,440,35,2012
30060,21,-8739,94,201201,2,450,33,2012
30060,21,-8739,94,201201,2,360,10,2012
30060,21,-8739,94,201201,2,400,14,2012
30060,21,-8739,94,201201,2,410,19,2012
30060,21,-8739,94,201201,2,390,19,2012
30060,21,-8739,94,201201,2,430,20,2012
30060,21,-8739,94,201201,2,470,38,2012
30060,21,-8739,94,201201,2,420,20,2012
30060,21,-8739,94,201201,2,460,30,2012
30060,21,-8739,94,201201,2,480,35,2012
30060,21,-8739,94,201201,2,380,12,2012
10110,21,-8739,94,201201,2,480,8,2012
10110,21,-8739,94,201201,2,430,9,2012
10110,21,-8739,94,201201,2,380,6,2012
10110,21,-8739,94,201201,2,500,7,2012
10110,21,-8739,94,201201,2,440,7,2012
10110,21,-8739,94,201201,2,400,6,2012
10110,21,-8739,94,201201,2,550,10,2012
10110,21,-8739,94,201201,2,410,5,2012
10110,21,-8739,94,201201,2,450,6,2012
10110,21,-8739,94,201201,2,390,6,2012
10110,21,-8739,94,201201,2,520,8,2012
10110,21,-8739,94,201201,2,470,7,2012
10110,21,-8739,94,201201,2,460,8,2012
10110,21,-8739,94,201201,2,490,8,2012
10110,21,-8739,94,201201,2,620,12,2012
10110,21,-8739,94,201201,2,360,6,2012
10110,21,-8739,94,201201,2,370,7,2012
10110,21,-8739,94,201201,1,390,7,2012
10110,21,-8739,94,201201,1,410,6,2012
10110,21,-8739,94,201201,1,360,5,2012
10110,21,-8739,94,201201,1,380,6,2012
10110,21,-8739,94,201201,1,420,6,2012
10110,21,-8739,94,201201,1,350,5,2012
10110,21,-8739,94,201201,1,450,8,2012
10110,21,-8739,94,201201,1,460,7,2012
10110,21,-8739,94,201201,1,400,6,2012
10110,21,-8739,94,201201,1,370,7,2012
10110,21,-8739,94,201201,1,340,6,2012
10112,21,-8740,94,201201,2,500,10,2012
10112,21,-8740,94,201201,2,450,8,2012
10112,21,-8740,94,201201,2,350,4,2012
10112,21,-8740,94,201201,2,440,7,2012
10112,21,-8740,94,201201,2,470,8,2012
10112,21,-8740,94,201201,2,490,9,2012
30060,21,-8740,94,201201,1,380,24,2012
30060,21,-8740,94,201201,1,340,10,2012
30060,21,-8740,94,201201,2,380,16,2012
30060,21,-8740,94,201201,2,370,10,2012
10110,21,-8740,94,201201,1,550,8,2012
10110,21,-8740,94,201201,1,430,9,2012
10110,21,-8740,94,201201,1,440,8,2012
10110,21,-8740,94,201201,1,500,9,2012
10110,21,-8740,94,201201,2,570,10,2012
10110,21,-8740,94,201201,2,710,15,2012
